,record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_today_months,dog_sex,dog_spayed,dog_sex_month,dog_weight,q02_main_1,q02_main_2,q02_main_3,q02_main_4,q02_main_5,q02_main_6,q02_main_7,q02_main_8,q02_main_9,q02_main_10,q02_main_12,q02_main_13,q03_form_5,q03_severity,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,final_word,owner_id,dw_orig,fluoxetine_day_dose,sertraline_day_dose,paroxetine_day_dose,citalopram_day_dose,escitalopram_day_dose,clomipramine_day_dose,trazadone_day_dose,buspirone_day_dose,valium_day_dose,clonidine_day_dose,acepromazine_day_dose,diphenhydramine_day_dose,fluoxetine_day_freq,sertraline_day_freq,paroxetine_day_freq,citalopram_day_freq,escitalopram_day_freq,clomipramine_day_freq,trazadone_day_freq,buspirone_day_freq,valium_day_freq,clonidine_day_freq,acepromazine_day_freq,diphenhydramine_day_freq,fluoxetine_daily_dose,sertraline_daily_dose,paroxetine_daily_dose,citalopram_daily_dose,escitalopram_daily_dose,clomipramine_daily_dose,trazadone_daily_dose,buspirone_daily_dose,valium_daily_dose,clonidine_daily_dose,acepromazine_daily_dose,diphenhydramine_daily_dose,agg_conf,agg_idh,agg_ext_ppl,agg_ext_dog,agg_pred,agg_avg
738,1048,Trig,1.0,1.0,76.0,,,,5.0,2.0,36.0,2.0,0.0,,21.772416,1,1,0,0,0,1,0,0,1,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,,,,,,4.0,5.0,5.0,,,,,1.0,1008,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,,4.666666666666667
739,1052,Izzy,1.0,1.0,71.0,,,,5.0,4.0,36.0,2.0,1.0,6.0,10.999606,1,1,0,0,0,0,0,1,1,1,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,7.0,,,5.0,,,,,1.0,1012,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,5.0,,6.0
740,1066,Dylan,1.0,1.0,83.0,,,,5.0,2.0,48.0,1.0,1.0,11.0,20.41164,1,1,0,1,0,0,0,0,0,0,0,1,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,0,1,0,0,0,,5.0,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,4.0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,7.0,,,7.0,,,,,,,7.0,1.0,1025,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,,,7.0,7.0
741,1098,Lily,0.0,,,,1.0,Pitbull,4.0,3.0,93.0,2.0,1.0,3.0,26.308336,1,1,0,0,0,0,1,0,1,0,0,0,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,2.0,0,0,0,0,0,,5.0,,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,,,7.0,6.0,,5.0,4.0,4.0,6.0,,,,,1055,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333333333,4.333333333333333,,5.333333333333333
742,1114,Rita,0.0,,,,1.0,"America pit bull terrier, possibly boxer",8.0,,108.0,2.0,1.0,,28.576296,1,1,0,0,0,0,0,1,0,1,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,,,4.0,,,,,,,,,,1.0,1071,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0
743,1145,Bolo,1.0,1.0,29.0,,,,5.0,2.0,12.0,1.0,0.0,,20.41164,1,1,0,0,0,0,0,0,0,0,0,0,0,,1.0,1,0,1,2,0.0,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,1,1,0,0,0,,8.0,Vet plus behavior consultant plus training.,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,,1.0,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,,1,0,0,0,0,0,1,0,0,1,0,0,0,,30 mg,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,,,,,,,,,,,,,,,,,,,0.1,1-2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1.0,5.0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,5.0,6.0,,,,,4.0,,,,1.0,1102,45,30.0,,,,,,,,,0.1,,,1.0,,,,,,2.0,,,1.0,,,1.4697496134558519,,,,,,,,,0.004899165378186173,,,,,5.0,,,5.0
744,1199,Angus,1.0,0.0,,Jack Russell Terrier,,,5.0,3.0,48.0,1.0,1.0,6.0,7.257472,1,1,0,0,1,1,0,0,1,0,0,1,1,3.0,1.0,1,1,0,2,0.0,0,0,0,0,0,0,,1.0,4.0,2.0,,,,,,0,0,0,0,0,,8.0,a combination of the dog trainers,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,5.0,5.0,5.0,,4.0,4.0,4.0,4.0,,,,1155,16 lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,4.5,4.0,,4.5
745,1239,Dancan,0.0,,,,1.0,Dobermann; hunting dog,9.0,18.0,162.0,1.0,1.0,18.0,17.99853056,1,1,0,1,1,0,1,0,0,0,1,1,1,3.0,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,1.0,3.0,1.0,0,0,0,0,1,italian certification,8.0,credentiated dog trainer and veterinary behaviorist,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,,7.0,4.0,,4.0,4.0,,,,,,1191,"39,68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,7.0,4.0,,5.2
746,1249,Chloe,1.0,1.0,97.0,,,,4.0,108.0,132.0,2.0,1.0,,28.122704,1,1,0,0,0,0,0,0,0,0,0,0,1,2.0,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,2.0,0,0,0,0,0,,4.0,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,4.0,7.0,,,,,1.0,1199,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,5.5
747,1265,Bebe Mae,0.0,,,,1.0,GSD/ chow/ lab/ flat coat retriever,4.0,2.0,30.0,2.0,1.0,4.0,28.576296,1,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,6.0,5.0,,,,4.0,,,,,,1215,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,4.0,,5.0
748,1271,Sully,1.0,1.0,118.0,,,,7.0,4.0,156.0,1.0,1.0,6.0,38.55532,1,1,0,0,0,0,0,0,0,0,1,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Not sure.,,5.0,,,4.0,5.0,5.0,,,,,1.0,1221,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.666666666666667,,4.75
749,1273,Barnabas,0.0,,,,1.0,Pit bull mix,4.0,3.0,96.0,1.0,1.0,2.0,27.215519999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,0.0,,,,,,0,0,0,0,0,,3.0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,6.0,,,,,1.0,1223,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,6.0
750,1274,Jack,1.0,1.0,75.0,,,,5.0,4.0,36.0,1.0,1.0,,5.896696,1,1,0,1,0,0,0,1,0,0,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,0.0,1.0,1.0,2.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,4.0,5.0,5.0,,,,,1.0,1224,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,,4.666666666666667
751,1301,Mackie,0.0,,,,1.0,"Maremma, Great Pyrenees, Labrador",7.0,3.0,60.0,1.0,0.0,,45.3592,1,1,1,0,0,1,0,0,0,0,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.0,,,7.0,,,,5.0,,,,1.0,1249,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,5.0,,,6.333333333333333
752,1302,Maisey,0.0,,,,1.0,Pit Bull,4.0,84.0,108.0,2.0,1.0,84.0,28.576296,1,1,0,1,0,0,0,0,0,0,1,0,0,,1.0,1,1,0,2,0.0,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,,,,,0,0,0,0,0,,,,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,5.0,5.0,,,,,1.0,1250,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0
753,1304,Ivy,1.0,1.0,49.0,,,,5.0,4.0,96.0,2.0,1.0,,18.14368,1,0,0,0,0,0,0,1,0,1,0,0,0,,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.0,,,,,,,,,,1.0,1252,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0
754,1324,Zeus,1.0,1.0,151.0,,,,9.0,5.0,,1.0,1.0,10.0,22.6796,1,1,0,0,1,1,0,0,0,0,1,0,0,,1.0,0,1,1,2,,0,0,0,0,0,0,,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,1,0,0,0,0,,6.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.0,3.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,5.0,4.0,,,4.0,,,,,7.0,,1272,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.0,7.0,5.0
755,1328,Atlas,0.0,,,,1.0,"Australian Cattle Dog, Rottweiler, German Shepherd, American Staffordshire  Terrior",4.0,3.0,36.0,1.0,1.0,3.0,20.41164,1,0,0,0,0,1,1,1,0,1,0,0,0,,1.0,0,0,1,1,,0,0,0,0,0,0,,,,,,,0.0,1.0,1.0,0,1,0,0,0,,5.0,,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,,,,,,,4.0,4.0,,,,,1.0,1275,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,4.0
756,1333,Mutley,0.0,,,,0.0,,4.0,,144.0,1.0,1.0,,5.896696,1,1,1,0,0,0,0,0,0,0,0,0,1,2.0,0.0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,,,,,,,,,6.0,,4.0,,1.0,1280,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,5.0
757,1337,William,0.0,,,,1.0,Chihuahua mix,5.0,2.5,108.0,1.0,1.0,5.0,7.257472,1,1,0,0,1,1,1,0,1,0,1,0,1,3.0,1.0,0,1,1,2,,0,0,0,0,0,0,,1.0,1.0,0.0,,,0.0,1.0,1.0,0,0,0,0,1,Certified as an expert in animal behaviour by the Nova Scotia supreme court,4.0,,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,,7.0,,,4.0,,,,,,,,1.0,1284,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,,,,5.5
758,1369,Daisy,0.0,,,,1.0,Australian shepherd,4.0,4.0,108.0,2.0,1.0,5.0,13.607759999999999,1,1,0,0,0,0,0,0,0,1,0,0,0,,1.0,0,1,0,1,,0,0,0,0,0,0,,1.0,2.0,1.0,1.0,,,,,0,0,0,0,0,,3.0,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,,,6.0,,,,6.0,,,,,,1316,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,6.0
