record_id,dog_name,purebred,akc,purebred_breed,okc,mixbred,mixbred_breed,acquisition_source,dog_age_acq_months,dog_age_acq_years,dog_age_today_months,dog_age_today_years,dog_sex,dog_spayed,dog_sex_month,dog_sex_year,dog_weight,prof_help,prof_type_3,prof_type_1,prof_type_2,prof_score,prof_discover,health_iss_1,health_iss_2,health_iss_3,health_iss_4,health_iss_5,health_iss_6,heath_oth,trainer_mult,trainer_count,trainer_cred,trainer_cred_type,trainer_cred_other,consultant_mult,consultant_count,consultant_cred,consultant_cred_type_1,consultant_cred_type_2,consultant_cred_type_3,consultant_cred_type_4,consultant_cred_type_5,consultant_cred_other,best_prof,best_prof_combo,training_methods_1,training_methods_2,training_methods_3,training_methods_4,equipment_1,equipment_2,equipment_3,equipment_4,equipment_5,equipment_9,equipment_6,equipment_7,equipment_10,equipment_11,equipment_8,desc_other_equip,med_rec,med_pursued,med_list_1,med_list_2,med_list_3,med_list_4,med_list_5,med_list_6,med_list_7,med_list_8,med_list_9,med_list_10,med_list_11,med_list_12,med_list_13,desc_other_med,med_combo_1,med_combo_2,med_combo_3,med_combo_4,med_combo_5,med_combo_6,med_combo_7,med_combo_8,med_combo_9,med_combo_10,med_combo_11,med_combo_12,med_combo_13,desc_other_combo,fluoxetine_dose,fluoxetine_freq,fluoxetine_nec,fluoxetine_span,fluoxetine_span_wk,fluoxetine_span_mn,fluoxetine_span_yr,sertraline_dose,sertraline_freq,sertraline_nec,sertraline_span,sertraline_span_wk,sertraline_span_mn,sertraline_span_yr,paroxetine_dose,paroxetine_freq,paroxetine_nec,paroxetine_span,paroxetine_span_wk,paroxetine_span_mn,paroxetine_span_yr,citalopram_dose,citalopram_freq,citalopram_nec,citalopram_span,citalopram_span_wk,citalopram_span_mn,citalopram_span_yr,escitalopram_dose,escitalopram_freq,escitalopram_nec,escitalopram_span,escitalopram_span_wk,escitalopram_span_mn,escitalopram_span_yr,clomipramine_dose,clomipramine_freq,clomipramine_nec,clomipramine_span,clomipramine_span_wk,clomipramine_span_mn,clomipramine_span_yr,trazadone_dose,trazadone_freq,trazadone_nec,trazadone_span,trazadone_span_wk,trazadone_span_mn,trazadone_span_yr,buspirone_dose,buspirone_freq,buspirone_nec,buspirone_span,buspirone_span_wk,buspirone_span_mn,buspirone_span_yr,valium_dose,valium_freq,valium_nec,valium_span,valium_span_wk,valium_span_mn,valium_span_yr,clonidine_dose,clonidine_freq,clonidine_nec,clonidine_span,clonidine_span_wk,clonidine_span_mn,clonidine_span_yr,acepromazine_dose,acepromazine_freq,acepromazine_nec,acepromazine_span,acepromazine_span_wk,acepromazine_span_mn,acepromazine_span_yr,diphenhydramine_dose,diphenhydramine_freq,diphenhydramine_nec,diphenhydramine_span,diphenhydramine_span_wk,diphenhydramine_span_mn,diphenhydramine_span_yr,other_drug_dose,other_drug_freq,other_drug_nec,other_drug_span,other_drug_span_wk,other_drug_span_mn,other_drug_span_yr,alt_treatment,alt_med_type_1,alt_med_type_2,alt_med_type_3,alt_med_type_4,alt_med_type_5,alt_med_type_6,alt_med_type_7,alt_med_type_8,alt_med_type_9,alt_med_type_10,alt_med_type_11,alt_med_type_12,alt_med_type_13,alt_med_type_15,alt_med_type_16,alt_med_type_17,alt_med_type_18,behavior_prog_rec,behavior_prog,behavior_tech_used_1,behavior_tech_used_2,behavior_tech_used_3,behavior_tech_used_4,behavior_tech_used_5,behavior_tech_used_6,behavior_tech_used_7,behavior_tech_used_8,behavior_tech_used_9,behavior_tech_used_10,behavior_tech_used_11,behavior_tech_used_12,behavior_tech_used_13,behavior_tech_used_14,behavior_tech_used_15,behavior_tech_used_16,behavior_tech_used_17,behavior_tech_used_18,behavior_tech_used_19,behavior_tech_other,behavior_tech_best_1,behavior_tech_best_2,behavior_tech_best_3,behavior_tech_best_4,behavior_tech_best_5,behavior_tech_best_6,behavior_tech_best_7,behavior_tech_best_8,behavior_tech_best_9,behavior_tech_best_10,behavior_tech_best_11,behavior_tech_best_12,behavior_tech_best_13,behavior_tech_best_14,behavior_tech_best_15,behavior_tech_best_16,behavior_tech_best_17,behavior_tech_best_18,behavior_tech_best_19,behavior_other_best,aggression_1,aggression_2,aggression_3,aggression_4,aggression_5,aggression_6,aggression_7,aggression_8,aggression_9,aggression_10,aggression_11,agg_time,final_word,owner_id
1837,Eddie,0,,,,0,,8,,1.5,,8.75,1,1,,1.5,14,1,0,1,0,1,,0,0,0,0,0,0,,1,4,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,3,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,,,,7,,,6,6,,,,,35,1,1752
1838,Emma,0,,,,0,,1,2,,,11.5,2,1,2,,60,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,7,7,,,,,52,1,1753
1843,Ariel,0,,,,1,Lab and border collie mix,7,2,,,1.5,2,1,5,,52,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,7,,,,,,,,,,,,1,1758
1854,Keane,0,,,,1,"american staffordshire terrier, boxer, shih tzu, labrador retriever, golden retriever, miniature schnauzer, german shepherd dog",4,6,,,2.5,1,1,6,,56,1,1,1,1,3,0,0,0,0,0,0,0,,1,2,1,2,,1,1,1,0,0,0,0,1,Veterinarian behavior consultant who worked for a board certified veterinary behaviorist,1,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,1,0,2,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,5,,,,,4,,,,4,1,1768
1855,Pip,1,0,,Cairn Terrier,,,1,6,,,9,1,1,7,,21,1,0,1,0,1,,0,0,0,0,0,0,,1,2,1,2,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,7,6,,1,1,5,5,,,,,8,1,1769
1871,Harley,1,1,92,,,,6,0,,,4,2,0,,,65,1,1,0,1,2,1,0,0,0,0,0,1,We gave vaccinosis and her oroblem was fixed in 2 weeks,,,,,,0,,1,0,0,0,0,1,Iaabc,4,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,6,,,,,,1 year,,1784
1881,Titus,1,1,162,,,,5,3,,,9,1,0,,,20,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,4,4,4,,4,4,4,4,4,,1,1794
1908,Sailor,1,1,181,,,,5,2,,,2.5,1,0,,,30,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,,,,,,,,7,,,,,52,,1819
1909,Lucas,0,,,,1,Lab/Akita mix,1,,2,,3.5,1,1,,,60,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,4,,,,,,1,1820
1910,Maverick,1,1,118,,,,7,1.25,,,10,1,1,4,,80,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,,,,,,,,,,,8,1,1821
1913,Sasha,0,,,,1,"border collie, golden retriever",1,2,,,11,2,1,6,,98,1,0,1,1,2,,0,0,0,0,0,0,,0,,1,1,,0,,1,0,0,1,0,0,,3,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,,,7,7,7,5,4,4,,,,,52,1,1823
1914,Bodhi,0,,,,0,,4,2,,,5,2,1,2,,52,1,1,1,1,3,0,0,0,0,0,0,0,,1,3,1,1,,0,,1,0,1,0,0,0,,5,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,1,0,2,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,,,,,,4,5,,,,,24,,1824
1915,Max,0,,,,1,"Collie, German, shepherd, whippet",4,8,,,8,1,1,8,,46,1,0,0,1,1,,0,0,0,0,0,0,,,,,,,1,2,1,0,0,0,0,1,Can't remember,5,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,5,,,7,,,,4,24,1,1825
1916,Saoirse,0,,,,0,,4,,1.5,,6.5,2,1,2,,70,1,0,1,0,1,,0,0,0,0,0,0,,1,2,1,1,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,5,6,,,,4,,5,,,4,1,1826
1925,Little Bit,1,1,80,,,,5,,2,,5,2,0,,,20,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,4,6,6,4,4,,,,,4,1,1834
1928,Axel,1,1,53,,,,4,,2,,4,1,1,,,,1,1,0,1,2,0,0,0,0,0,0,0,,,,,,,0,,1,1,1,0,0,0,,8,"vet, consultant",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,,20,1,0,3,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,0,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,,7,4,,4,4,,4,4,,,,?,1,1837
1941,DTango,1,1,53,,,,2,2,,,3,2,1,8,,55,1,1,1,0,2,1,0,0,1,0,0,0,,0,,1,2,,,,,0,0,0,0,0,,3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,4,7,,,,,4,,1849
1943,Diego,0,,,,1,"Am Staff, Boxer, Mastiff mix",4,5,,,8,1,1,3.5,,70,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,50,2,0,3,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,Rewarding dog for just looking at the trigger without reacting - set up at workable distance where dog isn't starting over threshold. Eventually reward dog when he looks at trigger and then auto looks back at me.,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,Rewarding dog for just looking at the trigger without reacting - set up at workable distance where dog isn't starting over threshold. Eventually reward dog when he looks at trigger and then auto looks back at me.,7,,,,7,,7,,,,,24,,1851
1946,Tinkerbelle,0,,,,1,"Bullmastiff, Rottweiler, unknown other breeds ",4,,,,,2,1,,,64,1,1,0,1,2,1,1,0,1,0,0,0,,,,,,,1,2,2,0,0,0,0,0,,8,"consultant, trainer, vet",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,40,2,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,0,2,,14,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,,5,6,,,,7,4,4,4,,5,1,1106
1949,Nelson,1,1,192,,,,5,3,,,,1,1,,1.5,40,1,0,1,0,1,,0,0,0,0,0,0,,0,,2,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,,,,4,,,,,,1,1855
1955,Wake,1,1,15,,,,4,,3,,8,1,1,,3,33,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,,5,,,,,,,5,52,1,1861
1958,Izzy,1,1,53,,,,5,2.5,,,1.625,2,0,,,54,1,0,1,1,2,,0,0,0,0,0,0,,1,2,1,2,,0,,2,0,0,0,0,0,,3,,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,I am going to consult the vet about some medication next.,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,5,,7,,2,,,,,,,6,,1863
1961,"Ch. Aldershon Truant, CGC",1,1,60,,,,9,,6,,8,2,1,,six,35,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,,,,,,,6,7,,,,,52,1,1866
1967,Willi,1,1,160,,,,5,2,,,8,2,1,,1.5,73,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,,,,,,,7,7,,,,,10,,1872
1975,Ben,0,,,,1,Labrador x Staffie,1,,2,,11,1,1,,,57,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,4,4,,,,,,1,1879
1997,Maisie moo,0,,,,1,Collie springer,5,2.5,,,11.5,2,1,11,,48.5,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,5,,,,,,24,1,1901
2002,Archie,1,1,118,,,,5,2,,,7,1,1,7,,78,1,0,1,0,1,,0,0,0,0,0,0,,0,,2,,,,,,0,0,0,0,0,,3,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Food rewards for desired behaviours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,5,,,,,4,1,1906
2003,Cooky,1,1,102,,,,5,2,,,8,1,1,8,,75,0,0,0,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,,,,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,tried the herbal route - skullcap and valerian,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,0,2,,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,7,5,,,,,6,1,1907
